100,1815.5540994761675
98,1834.340360859516
94,1883.050893720469
89,1947.943905274412
85,1988.6308903261151
83,2011.6259643960807
82,2129.8118794905463
79,2171.9719803627545
77,2206.7148802486995
76,2228.80609992091
75,2255.557356759364
69,2288.9956382386526
67,2334.046748547604
65,2392.8064004101698
60,2634.414142108142
57,2794.6888037961726
56,3030.7097045112478
54,3072.5497539211347
51,3076.126233122722
47,3231.048257095548
45,3349.5549039584325
43,3472.301801905702
41,3688.2400464114176
39,3889.646892212627
38,4220.244320397616
37,4287.43549766394
36,4423.619533855805
33,4512.668148341658
32,4565.547612889771
31,4755.783196487039
28,5473.200399555723
27,5927.819818885701
26,6378.820772289049
24,6848.73110170451
23,6897.9778358492695
22,7650.837917874519
20,8564.99760687612
19,9988.997655104786
18,10457.99960403244
16,12487.499614381935
14,15020.497269611184
13,17669.99865729967
12,22667.49866101333
