109,1842.6567389822155
108,1844.9086024496696
106,1855.2417861857712
105,1862.675683265744
103,1888.0949274832544
102,1903.0196948608384
101,1943.3342491617448
96,1945.479686442576
93,1971.466277301011
92,1982.2682696005395
90,2008.7368246784656
89,2025.156874607831
85,2057.0505227457293
82,2085.858156401309
80,2115.5961611697726
79,2157.908540807543
77,2167.891908964787
75,2212.55587387627
74,2223.5607527297384
71,2259.6634916393523
68,2316.862514687499
67,2395.708151667796
66,2400.8477144037647
64,2441.489445503535
63,2504.705828577823
62,2539.160961232719
61,2572.21169536308
60,2651.854602208197
59,2673.6875525168407
58,2682.983167797021
56,2742.309527271544
54,2851.597071119563
52,2945.283002136673
51,3041.511209359574
50,3071.6712320952383
49,3106.7295074829026
48,3305.5259874564804
47,3307.307806106861
45,3351.7202096827605
44,3510.222328003261
43,3536.056251094485
42,3566.2322687469164
41,3774.782618961888
40,3925.1967494310034
38,4123.453521759009
35,4391.731579306309
33,4633.076781799808
32,4972.46823660829
30,5179.818876816952
29,5625.768284932539
28,5757.38037662607
27,6091.981237935551
25,6629.880090049939
24,6958.92792607453
23,7508.96011353438
20,9984.331709728298
18,13088.99991993968
