11, 16031.499999993328
11, 16031.499999993328
11, 16031.499999993328
11, 16031.499999993328
11, 16031.499999993328
13, 11659.997655122272
14, 10112.999999211253
14, 10112.999999211253
14, 10112.999999211253
14, 10112.999999211253
14, 10112.999999211253
14, 10112.999999211253
14, 10112.999999211253
14, 10112.999999211253
16, 9094.998981770505
16, 9094.998981770505
19, 7842.993783377626
19, 7842.993783377626
25, 6062.567844838804
25, 6062.567844838804
25, 6062.567844838804
27, 5647.4029851228615
29, 5284.966042775993
29, 5284.966042775993
29, 5284.966042775993
31, 5053.965736344748
31, 5053.965736344748
38, 4457.1631477400915
39, 4393.663138038714
39, 4393.663138038714
39, 4393.663138038714
41, 4353.741685308066
