7, 29446.499999781492
7, 29446.499999781492
8, 21800.499999999956
8, 21800.499999999956
8, 21800.499999999956
8, 21800.499999999956
10, 16334.499999910398
11, 13790.986321770517
11, 13790.986321770517
11, 13790.986321770517
11, 13790.986321770517
11, 13790.986321770517
11, 13790.986321770517
14, 10603.48626017302
14, 10603.48626017302
14, 10603.48626017302
14, 10603.48626017302
14, 10603.48626017302
14, 10603.48626017302
18, 8703.98094622539
18, 8703.98094622539
18, 8703.98094622539
23, 7130.473245601107
23, 7130.473245601107
23, 7130.473245601107
23, 7130.473245601107
25, 6821.341069530046
25, 6821.341069530046
25, 6821.341069530046
41, 5724.214839674526
43, 5628.729493465316
43, 5628.729493465316
