[2, 0, 20, 0, 0, 0, 0, 0, 2, 3, 20, 0, 0, 5, 1, 5, 3, 2, 0, 6, 0, 5, 0, 1, 0, 0, 0, 0, 16, 0, 0, 0, 15, 0, 5, 25, 0, 0, 3, 1, 0, 0, 0, 20, 0, 4, 12, 0, 0, 0, 5, 0, 3, 4, 0, 1, 0, 0, 14, 20, 0, 0, 0, 9, 0, 2, 0, 18, 0, 0, 0, 11, 0, 6, 1, 0, 27, 0, 0, 0, 26, 27, 0, 19, 0, 7, 0, 1, 0, 0, 0, 12, 8, 16, 21, 2, 13, 0, 0, 19]
[0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 16, 0, 0, 9, 0, 3, 5, 1, 0, 7, 0, 0, 0, 11, 0, 0, 0, 2, 2, 0, 5, 0, 17, 0, 3, 27, 0, 0, 0, 0, 10, 0, 0, 6, 0, 18, 0, 3, 1, 0, 6, 0, 0, 0, 12, 0, 0, 0, 7, 27, 0, 0, 0, 2, 0, 9, 0, 11, 0, 15, 0, 0, 0, 5, 2, 0, 26, 0, 0, 0, 27, 26, 16, 0, 0, 0, 0, 0, 24, 0, 0, 0, 9, 15, 22, 1, 14, 0, 0, 19]
[2, 15, 0, 0, 0, 0, 0, 0, 12, 0, 18, 0, 0, 0, 13, 0, 3, 0, 0, 12, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 19, 0, 0, 21, 0, 0, 0, 0, 15, 0, 0, 18, 0, 3, 0, 8, 0, 0, 0, 10, 0, 0, 0, 1, 7, 27, 0, 0, 0, 0, 0, 15, 3, 0, 9, 5, 0, 0, 14, 0, 0, 0, 23, 0, 7, 0, 14, 39, 0, 7, 0, 0, 26, 0, 0, 0, 0, 0, 10, 14, 23, 1, 0, 17, 0, 19]
[2, 15, 0, 0, 0, 0, 0, 0, 12, 0, 18, 0, 0, 7, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 16, 0, 6, 0, 14, 0, 0, 26, 0, 0, 0, 5, 0, 0, 9, 13, 0, 8, 0, 3, 0, 0, 6, 0, 2, 0, 0, 7, 2, 32, 0, 0, 0, 0, 6, 0, 16, 0, 0, 0, 14, 0, 3, 0, 0, 0, 34, 0, 0, 0, 19, 34, 0, 12, 0, 14, 0, 0, 0, 0, 0, 7, 13, 11, 26, 0, 13, 0, 0, 19]
[2, 0, 0, 0, 0, 25, 0, 0, 0, 1, 22, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 24, 0, 0, 28, 0, 0, 0, 0, 9, 0, 0, 0, 9, 13, 0, 8, 0, 3, 0, 0, 0, 15, 0, 0, 0, 0, 5, 29, 0, 0, 0, 0, 9, 0, 13, 0, 1, 0, 15, 0, 0, 0, 11, 0, 17, 4, 3, 0, 18, 35, 0, 11, 0, 15, 0, 0, 0, 0, 0, 6, 14, 10, 27, 0, 0, 0, 21, 19]
[0, 21, 0, 0, 0, 0, 0, 0, 6, 0, 24, 0, 0, 0, 7, 1, 0, 14, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 25, 0, 0, 0, 0, 0, 18, 0, 0, 15, 0, 6, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 13, 21, 0, 0, 0, 0, 17, 0, 5, 0, 0, 23, 0, 0, 0, 0, 0, 24, 0, 8, 1, 0, 20, 33, 9, 0, 0, 0, 28, 0, 0, 0, 0, 0, 8, 16, 21, 2, 0, 16, 0, 19]
[0, 21, 0, 0, 0, 0, 0, 0, 0, 13, 0, 25, 0, 0, 0, 1, 7, 0, 0, 8, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 18, 0, 0, 0, 0, 0, 23, 0, 0, 0, 15, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 5, 3, 31, 0, 0, 0, 0, 7, 0, 0, 0, 29, 0, 0, 0, 0, 7, 1, 0, 27, 0, 3, 0, 18, 35, 0, 11, 0, 15, 0, 0, 0, 0, 0, 6, 14, 10, 27, 0, 0, 0, 27, 0]
[2, 15, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 26, 0, 0, 0, 2, 3, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 2, 0, 20, 0, 0, 7, 0, 26, 0, 0, 0, 0, 12, 0, 0, 0, 26, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 0, 23, 0, 21, 0, 0, 0, 8, 1, 0, 21, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 14, 0, 0, 16, 37, 0, 9, 0, 0, 24, 0, 0, 0, 0, 0, 12, 12, 25, 0, 0, 17, 0, 19]
[0, 21, 0, 0, 0, 0, 0, 0, 0, 13, 0, 25, 0, 0, 0, 1, 0, 14, 0, 0, 0, 0, 10, 0, 0, 0, 3, 0, 0, 0, 12, 0, 0, 19, 0, 0, 27, 0, 0, 2, 2, 1, 0, 11, 0, 13, 0, 0, 13, 0, 0, 0, 4, 0, 0, 0, 0, 0, 25, 0, 0, 20, 0, 0, 7, 0, 0, 17, 0, 0, 0, 0, 0, 0, 39, 0, 0, 12, 0, 2, 13, 40, 2, 1, 0, 0, 0, 0, 35, 0, 0, 0, 0, 24, 13, 9, 0, 0, 0, 23]
[0, 21, 0, 0, 0, 0, 0, 0, 0, 13, 0, 25, 0, 0, 0, 1, 0, 0, 15, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 22, 0, 11, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 2, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 9, 25, 0, 0, 0, 0, 0, 17, 0, 0, 15, 0, 0, 2, 0, 15, 0, 0, 21, 0, 0, 0, 32, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 14, 23, 0, 0, 19, 0, 19]
[2, 15, 0, 0, 0, 0, 0, 0, 0, 19, 0, 19, 0, 0, 0, 0, 15, 0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 24, 0, 0, 28, 0, 0, 0, 0, 0, 13, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 15, 0, 0, 17, 0, 1, 0, 16, 0, 0, 0, 21, 0, 0, 0, 32, 21, 0, 25, 0, 0, 8, 0, 0, 0, 0, 0, 28, 0, 35, 0, 0, 0, 27, 0]
