32, 10000, 100_1, 0, 190.67748999595642
32, 10000, 100_1, 1, 183.32472562789917
32, 10000, 100_1, 2, 6248.677571773529
32, 10000, 100_1, 3, 144.47561764717102
32, 10000, 100_1, 4, 150.07561659812927
32, 10000, 100_1, 5, 149.6589035987854
32, 10000, 100_1, 6, 152.35054850578308
32, 10000, 100_1, 7, 150.0949206352234
32, 10000, 100_1, 8, 151.16279697418213
32, 10000, 100_1, 9, 150.72554183006287
32, 10000, 100_0, 0, 155.24848794937134
32, 10000, 100_0, 1, 154.58923816680908
32, 10000, 100_0, 2, 152.43019199371338
32, 10000, 100_0, 3, 153.08748269081116
32, 10000, 100_0, 4, 152.37194204330444
32, 10000, 100_0, 5, 155.4402596950531
32, 10000, 100_0, 6, 152.95736289024353
32, 10000, 100_0, 7, 155.87546229362488
32, 10000, 100_0, 8, 156.41144323349
32, 10000, 100_0, 9, 155.89102149009705
32, 10000, 100_1, 0, 152.98137593269348
32, 10000, 100_1, 1, 153.66479182243347
32, 10000, 100_1, 2, 150.29470467567444
32, 10000, 100_1, 3, 155.05162572860718
32, 10000, 100_1, 4, 150.07811760902405
32, 10000, 100_1, 5, 149.74792766571045
32, 10000, 100_1, 6, 149.2162640094757
32, 10000, 100_1, 7, 149.70460963249207
32, 10000, 100_1, 8, 154.66833472251892
32, 10000, 100_1, 9, 151.22357535362244
32, 10000, 100_2, 0, 159.4232861995697
32, 10000, 100_2, 1, 158.1621057987213
32, 10000, 100_2, 2, 165.02720022201538
32, 10000, 100_2, 3, 160.03734230995178
32, 10000, 100_2, 4, 157.71067142486572
32, 10000, 100_2, 5, 157.788893699646
32, 10000, 100_2, 6, 155.8262655735016
32, 10000, 100_2, 7, 160.84705805778503
32, 10000, 100_2, 8, 148.8683271408081
32, 10000, 100_2, 9, 145.63258028030396
32, 10000, 100_3, 0, 151.9874303340912
32, 10000, 100_3, 1, 152.28155183792114
32, 10000, 100_3, 2, 150.4618821144104
32, 10000, 100_3, 3, 148.539470911026
32, 10000, 100_3, 4, 150.07777380943298
32, 10000, 100_3, 5, 141.9123284816742
32, 10000, 100_3, 6, 146.94480085372925
32, 10000, 100_3, 7, 144.31839609146118
32, 10000, 100_3, 8, 140.7867603302002
32, 10000, 100_3, 9, 140.93059134483337
32, 10000, 100_4, 0, 141.68136501312256
32, 10000, 100_4, 1, 142.56147813796997
32, 10000, 100_4, 2, 143.47821831703186
32, 10000, 100_4, 3, 142.55975580215454
32, 10000, 100_4, 4, 143.9776747226715
32, 10000, 100_4, 5, 142.71788001060486
32, 10000, 100_4, 6, 142.31005907058716
32, 10000, 100_4, 7, 142.90222764015198
32, 10000, 100_4, 8, 143.80362963676453
32, 10000, 100_4, 9, 142.51115226745605
32, 10000, 100_5, 0, 138.5517930984497
32, 10000, 100_5, 1, 139.48697686195374
32, 10000, 100_5, 2, 137.988023519516
32, 10000, 100_5, 3, 138.80380201339722
32, 10000, 100_5, 4, 136.71563482284546
32, 10000, 100_5, 5, 136.7089867591858
32, 10000, 100_5, 6, 138.98574662208557
32, 10000, 100_5, 7, 136.97221565246582
32, 10000, 100_5, 8, 138.403217792511
32, 10000, 100_5, 9, 139.1647560596466
32, 10000, 100_6, 0, 139.96786642074585
32, 10000, 100_6, 1, 142.04537963867188
32, 10000, 100_6, 2, 142.78845143318176
32, 10000, 100_6, 3, 141.2706310749054
32, 10000, 100_6, 4, 141.36297726631165
32, 10000, 100_6, 5, 143.11829018592834
32, 10000, 100_6, 6, 142.69700169563293
32, 10000, 100_6, 7, 141.18148612976074
32, 10000, 100_6, 8, 140.87322688102722
32, 10000, 100_6, 9, 138.6450846195221
32, 10000, 100_7, 0, 140.5149862766266
32, 10000, 100_7, 1, 140.32610273361206
32, 10000, 100_7, 2, 139.56190133094788
32, 10000, 100_7, 3, 140.62329411506653
32, 10000, 100_7, 4, 139.41478610038757
32, 10000, 100_7, 5, 140.95446228981018
32, 10000, 100_7, 6, 139.2512755393982
32, 10000, 100_7, 7, 141.13076400756836
32, 10000, 100_7, 8, 141.3533182144165
32, 10000, 100_7, 9, 140.66476154327393
32, 10000, 100_8, 0, 186.5039701461792
32, 10000, 100_8, 1, 177.47630786895752
32, 10000, 100_8, 2, 178.04823970794678
32, 10000, 100_8, 3, 183.25113701820374
32, 10000, 100_8, 4, 192.65883994102478
32, 10000, 100_8, 5, 182.15942573547363
32, 10000, 100_8, 6, 172.36657166481018
32, 10000, 100_8, 7, 215.0200572013855
32, 10000, 100_8, 8, 182.7279908657074
32, 10000, 100_8, 9, 188.74939608573914
32, 10000, 100_9, 0, 164.40519452095032
32, 10000, 100_9, 1, 161.58431816101074
32, 10000, 100_9, 2, 161.378089427948
32, 10000, 100_9, 3, 160.58048915863037
32, 10000, 100_9, 4, 162.64339327812195
32, 10000, 100_9, 5, 165.1041398048401
32, 10000, 100_9, 6, 158.14859914779663
32, 10000, 100_9, 7, 162.88656210899353
32, 10000, 100_9, 8, 159.45420622825623
32, 10000, 100_9, 9, 158.6255624294281
32, 10000, 150_0, 0, 151.97472882270813
32, 10000, 150_0, 1, 152.1601846218109
32, 10000, 150_0, 2, 151.0110547542572
32, 10000, 150_0, 3, 151.01619863510132
32, 10000, 150_0, 4, 153.16144633293152
32, 10000, 150_0, 5, 149.03004050254822
32, 10000, 150_0, 6, 152.87227034568787
32, 10000, 150_0, 7, 155.0523669719696
32, 10000, 150_0, 8, 150.48746466636658
32, 10000, 150_0, 9, 152.2751820087433
32, 10000, 150_1, 0, 157.34035277366638
32, 10000, 150_1, 1, 159.07804822921753
32, 10000, 150_1, 2, 161.0802562236786
32, 10000, 150_1, 3, 156.25635504722595
32, 10000, 150_1, 4, 156.80607962608337
32, 10000, 150_1, 5, 157.77367901802063
32, 10000, 150_1, 6, 158.06616973876953
32, 10000, 150_1, 7, 159.25657272338867
32, 10000, 150_1, 8, 156.4954788684845
32, 10000, 150_1, 9, 157.25766921043396
32, 10000, 150_2, 0, 168.4627628326416
32, 10000, 150_2, 1, 165.34759759902954
32, 10000, 150_2, 2, 166.6437692642212
32, 10000, 150_2, 3, 164.75245690345764
32, 10000, 150_2, 4, 167.8492283821106
32, 10000, 150_2, 5, 166.72420716285706
32, 10000, 150_2, 6, 166.25245881080627
32, 10000, 150_2, 7, 163.8687801361084
32, 10000, 150_2, 8, 163.39736604690552
32, 10000, 150_2, 9, 162.93335127830505
32, 10000, 150_3, 0, 162.12053513526917
32, 10000, 150_3, 1, 158.53752756118774
32, 10000, 150_3, 2, 160.36877465248108
32, 10000, 150_3, 3, 155.95012521743774
32, 10000, 150_3, 4, 163.58601689338684
32, 10000, 150_3, 5, 160.92034125328064
32, 10000, 150_3, 6, 164.06776189804077
32, 10000, 150_3, 7, 162.73831009864807
32, 10000, 150_3, 8, 165.04272723197937
32, 10000, 150_3, 9, 161.71905875205994
32, 10000, 150_4, 0, 160.70105743408203
32, 10000, 150_4, 1, 158.72091794013977
32, 10000, 150_4, 2, 159.62096691131592
32, 10000, 150_4, 3, 160.37629437446594
32, 10000, 150_4, 4, 166.17886924743652
32, 10000, 150_4, 5, 165.65203189849854
32, 10000, 150_4, 6, 161.3862862586975
32, 10000, 150_4, 7, 164.1729121208191
32, 10000, 150_4, 8, 161.1393120288849
32, 10000, 150_4, 9, 159.20382571220398
32, 10000, 150_5, 0, 164.37474822998047
32, 10000, 150_5, 1, 160.6439492702484
32, 10000, 150_5, 2, 163.768559217453
32, 10000, 150_5, 3, 155.02700853347778
32, 10000, 150_5, 4, 155.84631776809692
32, 10000, 150_5, 5, 155.64405822753906
32, 10000, 150_5, 6, 152.40374183654785
32, 10000, 150_5, 7, 157.39445042610168
32, 10000, 150_5, 8, 151.24067544937134
32, 10000, 150_5, 9, 152.69578099250793
32, 10000, 150_6, 0, 158.308678150177
32, 10000, 150_6, 1, 158.6771731376648
32, 10000, 150_6, 2, 158.31883764266968
32, 10000, 150_6, 3, 157.7070665359497
32, 10000, 150_6, 4, 157.47897601127625
32, 10000, 150_6, 5, 158.4637689590454
32, 10000, 150_6, 6, 157.51603317260742
32, 10000, 150_6, 7, 155.02958369255066
32, 10000, 150_6, 8, 154.4047451019287
32, 10000, 150_6, 9, 152.0655710697174
32, 10000, 150_7, 0, 154.15485882759094
32, 10000, 150_7, 1, 155.40027165412903
32, 10000, 150_7, 2, 153.01170015335083
32, 10000, 150_7, 3, 153.39872670173645
32, 10000, 150_7, 4, 154.99879217147827
32, 10000, 150_7, 5, 153.56109619140625
32, 10000, 150_7, 6, 154.9913408756256
32, 10000, 150_7, 7, 153.7986717224121
32, 10000, 150_7, 8, 152.99313402175903
32, 10000, 150_7, 9, 153.98443818092346
32, 10000, 150_8, 0, 153.29015564918518
32, 10000, 150_8, 1, 153.37135219573975
32, 10000, 150_8, 2, 153.5517807006836
32, 10000, 150_8, 3, 152.15026807785034
32, 10000, 150_8, 4, 152.15420126914978
32, 10000, 150_8, 5, 152.86356258392334
32, 10000, 150_8, 6, 155.17595767974854
32, 10000, 150_8, 7, 155.6672158241272
32, 10000, 150_8, 8, 153.71179389953613
32, 10000, 150_8, 9, 153.47751259803772
32, 10000, 150_9, 0, 153.2478928565979
32, 10000, 150_9, 1, 157.8556411266327
32, 10000, 150_9, 2, 157.02366423606873
32, 10000, 150_9, 3, 156.13752245903015
32, 10000, 150_9, 4, 162.10562825202942
32, 10000, 150_9, 5, 160.79319834709167
32, 10000, 150_9, 6, 158.97311210632324
32, 10000, 150_9, 7, 152.86367321014404
32, 10000, 150_9, 8, 150.86451864242554
32, 10000, 150_9, 9, 151.5183436870575
32, 10000, 200_0, 0, 160.99832367897034
32, 10000, 200_0, 1, 160.23346209526062
32, 10000, 200_0, 2, 157.70018362998962
32, 10000, 200_0, 3, 158.577574968338
32, 10000, 200_0, 4, 160.70935082435608
32, 10000, 200_0, 5, 159.15965127944946
32, 10000, 200_0, 6, 159.45329332351685
32, 10000, 200_0, 7, 159.6238567829132
32, 10000, 200_0, 8, 162.08272790908813
32, 10000, 200_0, 9, 160.34209489822388
32, 10000, 200_1, 0, 160.3289759159088
32, 10000, 200_1, 1, 165.41533875465393
32, 10000, 200_1, 2, 162.07311630249023
32, 10000, 200_1, 3, 163.52543234825134
32, 10000, 200_1, 4, 159.812424659729
32, 10000, 200_1, 5, 163.12056827545166
32, 10000, 200_1, 6, 161.03834986686707
32, 10000, 200_1, 7, 162.52884650230408
32, 10000, 200_1, 8, 163.11116194725037
32, 10000, 200_1, 9, 161.10152077674866
32, 10000, 200_2, 0, 158.47775220870972
32, 10000, 200_2, 1, 158.4782702922821
32, 10000, 200_2, 2, 157.12285923957825
32, 10000, 200_2, 3, 156.88008522987366
32, 10000, 200_2, 4, 158.43495774269104
32, 10000, 200_2, 5, 158.69506883621216
32, 10000, 200_2, 6, 159.12986755371094
32, 10000, 200_2, 7, 159.65059852600098
32, 10000, 200_2, 8, 158.7194163799286
32, 10000, 200_2, 9, 157.65128326416016
32, 10000, 200_3, 0, 162.83995699882507
32, 10000, 200_3, 1, 165.31822228431702
32, 10000, 200_3, 2, 162.3775017261505
32, 10000, 200_3, 3, 163.05155491828918
32, 10000, 200_3, 4, 159.6250765323639
32, 10000, 200_3, 5, 162.3242907524109
32, 10000, 200_3, 6, 178.63431572914124
32, 10000, 200_4, 0, 189.76493072509766
32, 10000, 200_4, 1, 187.23525428771973
32, 10000, 200_4, 2, 186.7594335079193
32, 10000, 200_4, 3, 187.86765885353088
32, 10000, 200_4, 4, 184.57728910446167
32, 10000, 200_4, 5, 192.04143071174622
32, 10000, 200_4, 6, 186.58454418182373
32, 10000, 200_4, 7, 187.06303668022156
32, 10000, 200_4, 8, 186.30869817733765
32, 10000, 200_4, 9, 182.65727400779724
32, 10000, 200_5, 0, 184.24611258506775
32, 10000, 200_5, 1, 184.74927473068237
32, 10000, 200_5, 2, 185.55693078041077
32, 10000, 200_5, 3, 186.8200023174286
32, 10000, 200_5, 4, 184.79636120796204
32, 10000, 200_5, 5, 182.22979855537415
32, 10000, 200_5, 6, 185.23288130760193
