32, 100, 100_1, 0, 3.089484214782715
32, 1000, 100_1, 0, 27.78521752357483
32, 10000, 100_1, 0, 274.8851070404053
32, 10000, 100_0, 0, 308.23273229599
32, 10000, 100_0, 1, 305.05662536621094
32, 10000, 100_0, 2, 304.64854192733765
32, 10000, 100_0, 3, 292.4455773830414
32, 10000, 100_0, 4, 304.3192865848541
32, 10000, 100_0, 5, 303.177285194397
32, 10000, 100_0, 6, 295.3144941329956
32, 10000, 100_0, 7, 308.3498456478119
32, 10000, 100_0, 8, 283.43999886512756
32, 10000, 100_0, 9, 304.55435943603516
32, 10000, 100_1, 0, 300.95377826690674
32, 10000, 100_1, 1, 301.5158996582031
32, 10000, 100_1, 2, 307.7268888950348
32, 10000, 100_1, 3, 302.962584733963
32, 10000, 100_1, 4, 294.5624666213989
32, 10000, 100_1, 5, 305.0701415538788
32, 10000, 100_1, 6, 8315.815274477005
32, 10000, 100_1, 7, 283.42643690109253
32, 10000, 100_1, 8, 281.6628625392914
32, 10000, 100_1, 9, 286.6094968318939
32, 10000, 100_2, 0, 302.482008934021
32, 10000, 100_2, 1, 304.6964735984802
32, 10000, 100_2, 2, 309.4257957935333
32, 10000, 100_2, 3, 299.59049248695374
32, 10000, 100_2, 4, 299.0961380004883
32, 10000, 100_2, 5, 307.20875906944275
32, 10000, 100_2, 6, 311.4356532096863
32, 10000, 100_2, 7, 311.99088048934937
32, 10000, 100_2, 8, 312.96033358573914
32, 10000, 100_2, 9, 308.5382459163666
32, 10000, 100_3, 0, 280.5297853946686
32, 10000, 100_3, 1, 283.24829506874084
32, 10000, 100_3, 2, 283.48418712615967
32, 10000, 100_3, 3, 297.6141951084137
32, 10000, 100_3, 4, 297.85911440849304
32, 10000, 100_3, 5, 286.36960196495056
32, 10000, 100_3, 6, 294.2947447299957
32, 10000, 100_3, 7, 287.4563682079315
32, 10000, 100_3, 8, 292.2690896987915
32, 10000, 100_3, 9, 288.0059640407562
32, 10000, 100_4, 0, 271.2048704624176
32, 10000, 100_4, 1, 274.48962116241455
32, 10000, 100_4, 2, 270.84022784233093
32, 10000, 100_4, 3, 265.59496450424194
32, 10000, 100_4, 4, 272.3448510169983
32, 10000, 100_4, 5, 267.78701996803284
32, 10000, 100_4, 6, 277.82520842552185
32, 10000, 100_4, 7, 267.26353454589844
